doi,name
https://doi.org/10.1016/j.neuroimage.2018.01.047,openaire
https://doi.org/10.1145/3381755.3381776,openaire
https://doi.org/10.1016/j.neuroimage.2016.04.072,openaire
https://doi.org/10.1371/journal.pone.0112265,openaire
https://doi.org/10.1007/jhep07(2015)086,openaire
https://doi.org/10.1109/tcsi.2019.2911898,openaire
https://doi.org/10.1002/hbm.23215,openaire
https://doi.org/10.1038/s41467-019-14198-8,openaire
https://doi.org/10.1371/journal.pcbi.1004221,openaire
https://doi.org/10.1155/2015/284986,openaire
https://doi.org/10.3389/fncel.2014.00237,openaire
https://doi.org/10.7892/boris.136724,openaire
https://doi.org/10.1016/j.neunet.2019.08.002,openaire
https://doi.org/10.1016/j.softx.2015.10.004,openaire
https://doi.org/10.1145/3381755.3381767,openaire
https://doi.org/10.18154/rwth-2018-223809,openaire
https://doi.org/10.3389/fncel.2015.00169,openaire
https://doi.org/10.3389/fncel.2016.00036,openaire
https://doi.org/10.3389/fnins.2018.00840,openaire
https://doi.org/10.1093/nar/gkv1310,openaire
https://doi.org/10.5451/unibas-ep42325,openaire
https://doi.org/10.3929/ethz-b-000114269,openaire
https://doi.org/10.21256/zhaw-3859,openaire
https://doi.org/10.7554/elife.12637,openaire
https://doi.org/10.18154/rwth-conv-211893,openaire
https://doi.org/10.1073/pnas.1905544116,openaire
https://doi.org/10.17169/refubium-25609,openaire
https://doi.org/10.17863/cam.51803,openaire
https://doi.org/10.1371/journal.pcbi.1004275,openaire
https://doi.org/10.1016/j.neuroimage.2017.03.058,openaire
https://doi.org/10.3389/fninf.2014.00070,openaire
https://doi.org/10.1101/243543,openaire
https://doi.org/10.1162/neco_a_01125,openaire
https://doi.org/10.1186/1471-2202-16-s1-p67,openaire
https://doi.org/10.18154/rwth-conv-212076,openaire
https://doi.org/10.1038/s41467-018-06628-w,openaire
https://doi.org/10.7554/elife.76384,openaire
https://doi.org/10.48350/169088,openaire
https://doi.org/10.1093/cercor/bhy291,openaire
https://doi.org/10.1093/cercor/bhv188,openaire
https://doi.org/10.1109/ijcnn.2017.7966124,openaire
https://doi.org/10.1016/j.neulet.2015.12.054,openaire
https://doi.org/10.1167/15.2.2,openaire
https://doi.org/10.1109/tcsi.2018.2840718,openaire
https://doi.org/10.18154/rwth-conv-224034,openaire
https://doi.org/10.3389/fninf.2019.00063,openaire
https://doi.org/10.7554/elife.66526,openaire
https://doi.org/10.48350/169511,openaire
https://doi.org/10.18154/rwth-conv-237825,openaire
https://doi.org/10.1016/j.neuroimage.2015.11.002,openaire
https://doi.org/10.18154/rwth-2020-01877,openaire
https://doi.org/10.7892/boris.136710,openaire
https://doi.org/10.1073/pnas.1814504116,openaire
https://doi.org/10.3389/fninf.2018.00020,openaire
https://doi.org/10.1007/s00422-019-00797-7,openaire
https://doi.org/10.18154/rwth-2018-231046,openaire
https://doi.org/10.1101/060582,openaire
https://doi.org/10.1016/j.neuron.2016.09.003,openaire
https://doi.org/10.3389/fninf.2017.00051,openaire
https://doi.org/10.1109/tbcas.2016.2579164,openaire
https://doi.org/10.5281/zenodo.5511889,openaire
https://doi.org/10.5281/zenodo.5511890,openaire
https://doi.org/10.1021/acs.jctc.0c01312,openaire
https://doi.org/10.1093/cercor/bhx339,openaire
https://doi.org/10.1101/089516,openaire
https://doi.org/10.1016/j.neuroimage.2017.07.065,openaire
https://doi.org/10.1101/597096,openaire
https://doi.org/10.18154/rwth-2020-02172,openaire
https://doi.org/10.1098/rstb.2015.0365,openaire
https://doi.org/10.7554/elife.14320,openaire
https://doi.org/10.1371/journal.pbio.1002007,openaire
https://doi.org/10.1109/tbcas.2018.2848203,openaire
https://doi.org/10.18154/rwth-conv-237813,openaire
https://doi.org/10.1101/100669,openaire
https://doi.org/10.1162/netn_a_00019,openaire
https://doi.org/10.1093/cercor/bhx121,openaire
https://doi.org/10.1371/journal.pcbi.1004502,openaire
https://doi.org/10.1101/421040,openaire
https://doi.org/10.7554/elife.42101,openaire
https://doi.org/10.7554/elife.16553,openaire
https://doi.org/10.3389/fninf.2020.00032,openaire
https://doi.org/10.1098/rstb.2016.0259,openaire
https://doi.org/10.3389/fncom.2016.00017,openaire
https://doi.org/10.1186/1471-2202-14-s1-p317,openaire
https://doi.org/10.1007/s10827-018-0693-9,openaire
https://doi.org/10.1101/080135,openaire
https://doi.org/10.1038/s41467-017-02159-y,openaire
https://doi.org/10.1101/2020.03.26.010678,openaire
https://doi.org/10.2139/ssrn.3570563,openaire
https://doi.org/10.1038/ncomms7922,openaire
https://doi.org/10.3929/ethz-b-000529282,openaire
https://doi.org/10.7892/boris.122402,openaire
https://doi.org/10.3389/fneur.2019.00531,openaire
https://doi.org/10.3389/fncir.2021.748989,openaire
https://doi.org/10.1016/j.neuroimage.2018.06.010,openaire
https://doi.org/10.1016/j.neuroimage.2018.04.017,openaire
https://doi.org/10.7892/boris.106497,openaire
https://doi.org/10.1109/ijcnn.2017.7966125,openaire
https://doi.org/10.18154/rwth-conv-211829,openaire
https://doi.org/10.1186/1471-2202-16-s1-p81,openaire
https://doi.org/10.1073/pnas.1719433115,openaire
https://doi.org/10.1101/117804,openaire
https://doi.org/10.1016/j.dadm.2017.05.002,openaire
https://doi.org/10.3389/fncom.2018.00014,openaire
https://doi.org/10.1101/290817,openaire
https://doi.org/10.1016/j.neuron.2018.09.019,openaire
https://doi.org/10.6084/m9.figshare.4270103,openaire
https://doi.org/10.6084/m9.figshare.4270103.v1,openaire
https://doi.org/10.3389/fncir.2017.00009,openaire
https://doi.org/10.1186/1471-2202-16-s1-p279,openaire
https://doi.org/10.7892/boris.136708,openaire
https://doi.org/10.3389/fnmol.2017.00399,openaire
https://doi.org/10.1073/pnas.1510227113,openaire
https://doi.org/10.1093/cercor/bhw157,openaire
https://doi.org/10.1186/1471-2202-16-s1-o2,openaire
https://doi.org/10.3389/fncel.2016.00176,openaire
https://doi.org/10.1038/srep37384,openaire
https://doi.org/10.1016/j.neuroimage.2017.11.002,openaire
https://doi.org/10.1371/journal.pone.0187364,openaire
https://doi.org/10.3929/ethz-b-000112400,openaire
https://doi.org/10.1101/585448,openaire
https://doi.org/10.1016/j.neuroimage.2015.03.037,openaire
https://doi.org/10.1098/rstb.2014.0170,openaire
https://doi.org/10.1007/s40708-016-0035-5,openaire
https://doi.org/10.1101/253443,openaire
https://doi.org/10.1186/s40708-018-0091-0,openaire
https://doi.org/10.1101/110015,openaire
https://doi.org/10.1016/j.neuroimage.2017.09.061,openaire
https://doi.org/10.1002/hbm.23913,openaire
https://doi.org/10.1101/185603,openaire
https://doi.org/10.1371/journal.pcbi.1004489,openaire
https://doi.org/10.1101/483487,openaire
https://doi.org/10.1038/s41598-020-64243-6,openaire
https://doi.org/10.1103/physreve.94.042312,openaire
https://doi.org/10.7892/boris.136709,openaire
https://doi.org/10.21468/scipostphys.12.1.039,openaire
https://doi.org/10.3389/fncir.2016.00053,openaire
https://doi.org/10.1038/srep24626,openaire
https://doi.org/10.1101/188938,openaire
https://doi.org/10.1093/cercor/bhz140,openaire
https://doi.org/10.3389/fninf.2017.00016,openaire
https://doi.org/10.3389/fncom.2016.00065,openaire
https://doi.org/10.1109/tnnls.2020.3044364,openaire
https://doi.org/10.1038/s41467-020-16548-3,openaire
https://doi.org/10.1101/368910,openaire
https://doi.org/10.3390/proteomes6030031,openaire
https://doi.org/10.48350/159882,openaire
https://doi.org/10.1038/s42256-021-00388-x,openaire
https://doi.org/10.3389/fnins.2019.00231,openaire
https://doi.org/10.1016/j.neucom.2022.05.081,openaire
https://doi.org/10.1038/srep23176,openaire
https://doi.org/10.1101/233684,openaire
https://doi.org/10.18154/rwth-2018-226639,openaire
https://doi.org/10.1073/pnas.2109194119,openaire
https://doi.org/10.1007/s11265-020-01558-7,openaire
https://doi.org/10.1371/journal.pbio.1002420,openaire
https://doi.org/10.1093/cercor/bhw235,openaire
https://doi.org/10.1038/srep08507,openaire
https://doi.org/10.3389/fnins.2018.00891,openaire
https://doi.org/10.3929/ethz-b-000310459,openaire
https://doi.org/10.17863/cam.12733,openaire
https://doi.org/10.1186/s12868-017-0370-3,openaire
https://doi.org/10.1186/s12938-016-0183-0,openaire
https://doi.org/10.3389/fninf.2017.00003,openaire
https://doi.org/10.1007/s00429-015-1156-y,openaire
https://doi.org/10.48350/159857,openaire
https://doi.org/10.1016/j.neunet.2020.09.024,openaire
https://doi.org/10.1371/journal.pcbi.1005390,openaire
https://doi.org/10.3389/fnins.2018.00105,openaire
https://doi.org/10.1038/s41467-017-02777-6,openaire
https://doi.org/10.1371/journal.pone.0128485,openaire
https://doi.org/10.18154/rwth-2018-225574,openaire
https://doi.org/10.3389/fnins.2017.00454,openaire
https://doi.org/10.1016/j.neuroimage.2018.04.070,openaire
https://doi.org/10.1101/201624,openaire
https://doi.org/10.1109/tpami.2018.2815524,openaire
https://doi.org/10.7554/elife.51956,openaire
https://doi.org/10.3929/ethz-b-000115231,openaire
https://doi.org/10.1038/s41598-019-44909-6,openaire
https://doi.org/10.1038/s41598-017-06624-y,openaire
https://doi.org/10.3929/ethz-b-000100577,openaire
https://doi.org/10.3389/fnins.2015.00051,openaire
https://doi.org/10.1186/s12868-018-0451-y,openaire
https://doi.org/10.1101/054262,openaire
https://doi.org/10.1038/nn.4500,openaire
https://doi.org/10.1002/hbm.23929,openaire
https://doi.org/10.17863/cam.85140,openaire
https://doi.org/10.17863/cam.85857,openaire
https://doi.org/10.1088/2634-4386/ac4a83,openaire
https://doi.org/10.1038/tp.2016.196,openaire
https://doi.org/10.1186/s12868-018-0452-x,openaire
https://doi.org/10.1093/cercor/bhw361,openaire
https://doi.org/10.1002/prot.25007,openaire
https://doi.org/10.3929/ethz-b-000115898,openaire
https://doi.org/10.1016/j.nicl.2016.03.016,openaire
https://doi.org/10.1186/s12868-017-0372-1,openaire
https://doi.org/10.1186/s12868-017-0371-2,openaire
https://doi.org/10.1186/s12868-016-0283-6,openaire
https://doi.org/10.17863/cam.4800,openaire
https://doi.org/10.1016/j.neo.2018.04.001,openaire
https://doi.org/10.1016/j.smrv.2019.03.008,openaire
https://doi.org/10.1016/j.cortex.2018.03.011,openaire
https://doi.org/10.1007/s00429-017-1577-x,openaire
https://doi.org/10.1109/essderc.2016.7599589,openaire
https://doi.org/10.1109/esscirc.2016.7598245,openaire
https://doi.org/10.1101/168385,openaire
https://doi.org/10.1007/s10827-017-0668-2,openaire
https://doi.org/10.12751/nncn.bc2018.0047,openaire
https://doi.org/10.1101/281717,openaire
https://doi.org/10.7892/boris.105261,openaire
https://doi.org/10.3389/fninf.2017.00076,openaire
https://doi.org/10.3389/fninf.2017.00073,openaire
https://doi.org/10.1016/j.physa.2020.125325,openaire
https://doi.org/10.1371/journal.pone.0179306,openaire
https://doi.org/10.3389/fncel.2018.00311,openaire
https://doi.org/10.1016/j.neubiorev.2019.02.017,openaire
https://doi.org/10.1038/srep31220,openaire
https://doi.org/10.3389/fninf.2017.00038,openaire
https://doi.org/10.1371/journal.pone.0180400,openaire
https://doi.org/10.1016/j.neuroimage.2017.02.018,openaire
https://doi.org/10.1101/789347,openaire
https://doi.org/10.1371/journal.pone.0165915,openaire
https://doi.org/10.1016/j.neuroimage.2018.03.007,openaire
https://doi.org/10.5281/zenodo.1200907,openaire
https://doi.org/10.5281/zenodo.1200906,openaire
https://doi.org/10.3929/ethz-b-000191473,openaire
https://doi.org/10.18154/rwth-2018-221827,openaire
https://doi.org/10.1016/j.nbd.2018.02.011,openaire
https://doi.org/10.1016/j.neubiorev.2016.05.012,openaire
https://doi.org/10.1186/s40478-018-0520-6,openaire
https://doi.org/10.18154/rwth-conv-223921,openaire
https://doi.org/10.32470/ccn.2018.1071-0,openaire
https://doi.org/10.1371/journal.pone.0208794,openaire
https://doi.org/10.1038/nn.4371,openaire
https://doi.org/10.1037/xhp0000561,openaire
https://doi.org/10.1162/netn_a_00134,openaire
https://doi.org/10.1101/698282,openaire
https://doi.org/10.1038/s41598-018-23829-x,openaire
https://doi.org/10.3389/fnana.2018.00014,openaire
https://doi.org/10.1088/2634-4386/ac55fc,openaire
https://doi.org/10.1109/isbi.2017.7950720,openaire
https://doi.org/10.1002/hbm.23706,openaire
https://doi.org/10.1101/097592,openaire
https://doi.org/10.1371/journal.pone.0174918,openaire
https://doi.org/10.3389/fnana.2018.00027,openaire
https://doi.org/10.1016/j.nbd.2016.10.005,openaire
https://doi.org/10.1162/neco_a_00876,openaire
https://doi.org/10.1093/cercor/bhw010,openaire
https://doi.org/10.1371/journal.pone.0245197,openaire
https://doi.org/10.3389/fnhum.2018.00040,openaire
https://doi.org/10.1007/s00429-018-1651-z,openaire
https://doi.org/10.5281/zenodo.583814,openaire
https://doi.org/10.18154/rwth-2018-223807,openaire
https://doi.org/10.3389/fnmol.2017.00212,openaire
https://doi.org/10.1523/jneurosci.2715-16.2017,openaire
https://doi.org/10.3389/fncir.2017.00021,openaire
https://doi.org/10.1007/978-3-319-76054-4_16,openaire
https://doi.org/10.3389/fncom.2020.00033,openaire
https://doi.org/10.1101/464826,openaire
https://doi.org/10.1073/pnas.1523583113,openaire
https://doi.org/10.1371/journal.pcbi.1005737,openaire
https://doi.org/10.1103/physreve.94.023301,openaire
https://doi.org/10.1016/j.cortex.2017.01.008,openaire
https://doi.org/10.1073/pnas.1614109113,openaire
https://doi.org/10.15252/embr.201744697,openaire
https://doi.org/10.1007/s00429-018-1727-9,openaire
https://doi.org/10.1523/jneurosci.0563-16.2016,openaire
https://doi.org/10.1523/eneuro.0438-17.2018,openaire
https://doi.org/10.1109/pdp2018.2018.00065,openaire
https://doi.org/10.1007/s00429-017-1375-5,openaire
https://doi.org/10.1109/prni.2017.7981504,openaire
https://doi.org/10.6084/m9.figshare.5146120,openaire
https://doi.org/10.6084/m9.figshare.5146120.v1,openaire
https://doi.org/10.1016/j.neuroimage.2017.06.046,openaire
https://doi.org/10.1109/isbi.2017.7950666,openaire
https://doi.org/10.1016/j.biopsych.2016.06.014,openaire
https://doi.org/10.1016/j.cobeha.2016.06.003,openaire
https://doi.org/10.1101/094102,openaire
https://doi.org/10.12751/nncn.bc2018.0159,openaire
https://doi.org/10.1186/s13408-020-00082-z,openaire
https://doi.org/10.1007/s00429-018-1765-3,openaire
https://doi.org/10.1097/wco.0000000000000344,openaire
https://doi.org/10.3389/fnins.2017.00341,openaire
https://doi.org/10.15252/embr.201642783,openaire
https://doi.org/10.3233/jad-170332,openaire
https://doi.org/10.1016/j.cortex.2017.03.016,openaire
https://doi.org/10.1103/physreve.93.062303,openaire
https://doi.org/10.1371/journal.pcbi.1005861,openaire
https://doi.org/10.2174/1570159x13666150407231417,openaire
https://doi.org/10.6084/m9.figshare.5945785,openaire
https://doi.org/10.6084/m9.figshare.5945785.v1,openaire
https://doi.org/10.18154/rwth-2018-221599,openaire
https://doi.org/10.1038/ncomms12221,openaire
https://doi.org/10.1016/j.immuni.2016.04.014,openaire
https://doi.org/10.1007/978-3-319-77398-8_10,openaire
https://doi.org/10.1523/eneuro.0068-16.2016,openaire
https://doi.org/10.1038/nmeth.4144,openaire
https://doi.org/10.3233/jin-160001,openaire
https://doi.org/10.1523/jneurosci.2078-16.2017,openaire
https://doi.org/10.1016/j.neuron.2021.07.002,openaire
https://doi.org/10.2139/ssrn.3717773,openaire
https://doi.org/10.1101/613141,openaire
https://doi.org/10.1101/092973,openaire
https://doi.org/10.1103/physreve.95.042321,openaire
https://doi.org/10.3389/fpsyg.2017.00061,openaire
https://doi.org/10.1523/jneurosci.0230-16.2016,openaire
https://doi.org/10.1016/j.neuroimage.2017.02.034,openaire
https://doi.org/10.1002/hbm.23342,openaire
https://doi.org/10.5281/zenodo.1412345,openaire
https://doi.org/10.5281/zenodo.1412344,openaire
https://doi.org/10.3389/fnagi.2017.00301,openaire
https://doi.org/10.12751/nncn.bc2017.0019,openaire
https://doi.org/10.1016/j.eurpsy.2018.02.004,openaire
https://doi.org/10.1073/pnas.1800247115,openaire
https://doi.org/10.1038/srep37823,openaire
https://doi.org/10.1016/j.neuron.2016.10.046,openaire
https://doi.org/10.18154/rwth-2018-221911,openaire
https://doi.org/10.1109/isbi.2018.8363539,openaire
https://doi.org/10.1101/216010,openaire
https://doi.org/10.1126/science.aag0311,openaire
https://doi.org/10.1002/glia.23644,openaire
https://doi.org/10.1176/appi.ajp.2017.16040400,openaire
https://doi.org/10.1016/j.tics.2018.01.010,openaire
https://doi.org/10.18154/rwth-2018-223806,openaire
https://doi.org/10.1016/j.procs.2017.05.170,openaire
https://doi.org/10.1016/j.jsxm.2019.02.012,openaire
https://doi.org/10.1103/physreve.94.012209,openaire
https://doi.org/10.1523/jneurosci.2079-16.2016,openaire
https://doi.org/10.1109/icppw.2017.25,openaire
https://doi.org/10.18154/rwth-conv-237850,openaire
https://doi.org/10.1093/nc/nix010,openaire
https://doi.org/10.18154/rwth-conv-237814,openaire
https://doi.org/10.3389/fnana.2016.00060,openaire
https://doi.org/10.1186/s13408-017-0050-8,openaire
https://doi.org/10.3389/fnbot.2017.00016,openaire
https://doi.org/10.1038/s41598-017-15378-6,openaire
https://doi.org/10.1016/j.tics.2017.12.001,openaire
https://doi.org/10.1038/s41583-018-0071-7,openaire
https://doi.org/10.6084/m9.figshare.7478687.v1,openaire
https://doi.org/10.6084/m9.figshare.7478687,openaire
https://doi.org/10.1016/j.str.2019.01.003,openaire
https://doi.org/10.25926/15kc-t577,openaire
https://doi.org/10.1371/journal.pbio.3000344,openaire
https://doi.org/10.1155/2019/4862157,openaire
https://doi.org/10.1371/journal.pcbi.1005250,openaire
https://doi.org/10.1080/02699052.2016.1274776,openaire
https://doi.org/10.1007/978-3-030-22734-0_30,openaire
https://doi.org/10.1038/s41598-018-26853-z,openaire
https://doi.org/10.1101/191775,openaire
https://doi.org/10.18154/rwth-2018-229224,openaire
https://doi.org/10.1093/jamia/ocy040,openaire
https://doi.org/10.5281/zenodo.1319023,openaire
https://doi.org/10.5281/zenodo.1319022,openaire
https://doi.org/10.5281/zenodo.1319653,openaire
https://doi.org/10.1016/j.parco.2019.03.006,openaire
https://doi.org/10.7554/elife.17331,openaire
https://doi.org/10.1007/s10827-018-0680-1,openaire
https://doi.org/10.1101/473686,openaire
https://doi.org/10.1093/schbul/sbz015,openaire
https://doi.org/10.1523/jneurosci.0468-17.2017,openaire
https://doi.org/10.1021/acscentsci.6b00353,openaire
https://doi.org/10.3389/fnana.2019.00054,openaire
https://doi.org/10.3389/fncel.2019.00084,openaire
https://doi.org/10.1145/3337821.3337909,openaire
https://doi.org/10.1103/physreve.98.030101,openaire
https://doi.org/10.1101/410365,openaire
https://doi.org/10.1088/1361-6463/aaf26c,openaire
https://doi.org/10.1371/journal.pcbi.1006221,openaire
https://doi.org/10.18154/rwth-conv-237852,openaire
https://doi.org/10.1371/journal.pcbi.1005507,openaire
https://doi.org/10.3390/ijms20020246,openaire
https://doi.org/10.1007/s11063-020-10224-9,openaire
https://doi.org/10.12751/nncn.bc2019.0146,openaire
https://doi.org/10.12751/nncn.bc2018.0100,openaire
https://doi.org/10.1101/378315,openaire
https://doi.org/10.3389/fninf.2018.00088,openaire
https://doi.org/10.1093/oxfordhb/9780198830528.013.38,openaire
https://doi.org/10.1016/j.bbi.2018.11.020,openaire
https://doi.org/10.12751/incf.ni2019.0068,openaire
https://doi.org/10.3389/fninf.2018.00092,openaire
https://doi.org/10.12751/nncn.bc2018.0145,openaire
https://doi.org/10.1007/s00415-018-8794-y,openaire
https://doi.org/10.18154/rwth-2019-07556,openaire
https://doi.org/10.1523/jneurosci.3278-17.2018,openaire
https://doi.org/10.1016/j.neuron.2016.12.032,openaire
https://doi.org/10.1523/eneuro.0245-16.2017,openaire
https://doi.org/10.3389/fnins.2017.00621,openaire
https://doi.org/10.1103/physreve.98.012402,openaire
https://doi.org/10.1093/nar/gky472,openaire
https://doi.org/10.1007/s00429-017-1568-y,openaire
https://doi.org/10.1007/978-3-030-02465-9_18,openaire
https://doi.org/10.1093/cercor/bhx187,openaire
https://doi.org/10.1016/j.nicl.2017.02.002,openaire
https://doi.org/10.18154/rwth-2018-227414,openaire
https://doi.org/10.3389/fninf.2019.00028,openaire
https://doi.org/10.1186/s12859-018-2470-1,openaire
https://doi.org/10.1109/empdp.2019.8671560,openaire
https://doi.org/10.3389/fncom.2018.00108,openaire
https://doi.org/10.17863/cam.51792,openaire
https://doi.org/10.7554/elife.28662,openaire
https://doi.org/10.17169/refubium-24122,openaire
https://doi.org/10.1101/157263,openaire
https://doi.org/10.1111/bdi.12664,openaire
https://doi.org/10.12751/nncn.bc2018.0045,openaire
https://doi.org/10.1101/123406,openaire
https://doi.org/10.1371/journal.pone.0216796,openaire
https://doi.org/10.1089/brain.2016.0462,openaire
https://doi.org/10.1007/s00426-021-01639-7,openaire
https://doi.org/10.18154/rwth-2022-02001,openaire
https://doi.org/10.31234/osf.io/tdsjp,openaire
https://doi.org/10.1016/j.neunet.2019.05.019,openaire
https://doi.org/10.1007/s13238-017-0493-4,openaire
https://doi.org/10.1007/s00415-017-8427-x,openaire
https://doi.org/10.5281/zenodo.1194630,openaire
https://doi.org/10.5281/zenodo.1194629,openaire
https://doi.org/10.3389/fnhum.2017.00490,openaire
https://doi.org/10.1007/s12035-019-01732-4,openaire
https://doi.org/10.1101/275412,openaire
https://doi.org/10.1371/journal.pcbi.1006729,openaire
https://doi.org/10.18154/rwth-2019-07063,openaire
https://doi.org/10.1371/journal.pone.0238586,openaire
https://doi.org/10.1101/851154,openaire
https://doi.org/10.32470/ccn.2019.1068-0,openaire
https://doi.org/10.18154/rwth-conv-237308,openaire
https://doi.org/10.3389/fnsys.2018.00049,openaire
https://doi.org/10.7554/elife.71850,openaire
https://doi.org/10.1101/2021.02.18.431868,openaire
https://doi.org/10.1002/ange.201904374,openaire
https://doi.org/10.1002/anie.201904374,openaire
https://doi.org/10.1016/j.cortex.2020.04.031,openaire
https://doi.org/10.3390/ijms20082035,openaire
https://doi.org/10.1016/j.neurol.2018.02.047,openaire
https://doi.org/10.18154/rwth-2018-227420,openaire
https://doi.org/10.3389/fnana.2018.00065,openaire
https://doi.org/10.3389/fnhum.2017.00231,openaire
https://doi.org/10.1101/2020.02.26.966549,openaire
https://doi.org/10.1016/j.neubiorev.2021.08.010,openaire
https://doi.org/10.3389/fnsys.2019.00070,openaire
https://doi.org/10.1038/s41598-017-03170-5,openaire
https://doi.org/10.1038/s41467-019-08934-3,openaire
https://doi.org/10.1101/532515,openaire
https://doi.org/10.3389/fninf.2019.00037,openaire
https://doi.org/10.3389/fnana.2019.00028,openaire
https://doi.org/10.1088/1741-2552/ab03a1,openaire
https://doi.org/10.1101/318741,openaire
https://doi.org/10.3389/fnana.2018.00082,openaire
https://doi.org/10.1214/19-aihp993,openaire
https://doi.org/10.3389/fnhum.2019.00105,openaire
https://doi.org/10.1038/srep39611,openaire
https://doi.org/10.1371/journal.pone.0184910,openaire
https://doi.org/10.1101/133769,openaire
https://doi.org/10.1038/s41598-021-91976-9,openaire
https://doi.org/10.1007/978-3-030-00931-1_76,openaire
https://doi.org/10.1101/564765,openaire
https://doi.org/10.12751/nncn.bc2019.0070,openaire
https://doi.org/10.1371/journal.pcbi.1007725,openaire
https://doi.org/10.1101/2020.03.17.995563,openaire
https://doi.org/10.18154/rwth-2021-04172,openaire
https://doi.org/10.1109/tcyb.2019.2899246,openaire
https://doi.org/10.3390/mps3010014,openaire
https://doi.org/10.1111/bpa.12802,openaire
https://doi.org/10.1098/rsta.2018.0132,openaire
https://doi.org/10.3929/ethz-b-000499535,openaire
https://doi.org/10.3389/fninf.2021.614881,openaire
https://doi.org/10.1002/hbm.24072,openaire
https://doi.org/10.1016/j.micpro.2018.05.009,openaire
https://doi.org/10.3389/fpsyt.2017.00151,openaire
https://doi.org/10.1177/1559325817729247,openaire
https://doi.org/10.3389/fnhum.2017.00564,openaire
https://doi.org/10.2516/ogst/2018061,openaire
https://doi.org/10.12751/incf.ni2019.0065,openaire
https://doi.org/10.1073/pnas.2011417118,openaire
https://doi.org/10.1523/eneuro.0377-17.2017,openaire
https://doi.org/10.1111/ejn.13919,openaire
https://doi.org/10.1016/j.neunet.2020.05.004,openaire
https://doi.org/10.3389/fninf.2019.00075,openaire
https://doi.org/10.1162/neco_a_01173,openaire
https://doi.org/10.1101/352393,openaire
https://doi.org/10.1523/jneurosci.1279-19.2019,openaire
https://doi.org/10.18154/rwth-2019-09426,openaire
https://doi.org/10.1523/eneuro.0291-16.2016,openaire
https://doi.org/10.1016/j.cortex.2018.09.025,openaire
https://doi.org/10.1162/netn_a_00124,openaire
https://doi.org/10.18154/rwth-2019-00116,openaire
https://doi.org/10.1523/jneurosci.0852-19.2019,openaire
https://doi.org/10.1109/iros.2018.8594019,openaire
https://doi.org/10.1073/pnas.1905534116,openaire
https://doi.org/10.1152/jn.00210.2018,openaire
https://doi.org/10.1101/627711,openaire
https://doi.org/10.1523/eneuro.0068-18.2018,openaire
https://doi.org/10.1101/243808,openaire
https://doi.org/10.1109/tcsii.2016.2531092,openaire
https://doi.org/10.7554/elife.77594,openaire
https://doi.org/10.1101/578443,openaire
https://doi.org/10.1162/netn_a_00107,openaire
https://doi.org/10.1101/2020.02.14.948984,openaire
https://doi.org/10.1038/s41597-020-0467-x,openaire
https://doi.org/10.1126/sciadv.abf5620,openaire
https://doi.org/10.1016/j.neuroimage.2019.116007,openaire
https://doi.org/10.1101/421883,openaire
https://doi.org/10.1101/2020.03.29.014654,openaire
https://doi.org/10.1016/j.jneumeth.2020.108871,openaire
https://doi.org/10.1109/hpcs48598.2019.9188104,openaire
https://doi.org/10.1101/080739,openaire
https://doi.org/10.1371/journal.pbio.2002580,openaire
https://doi.org/10.1103/physreve.95.042203,openaire
https://doi.org/10.1016/j.celrep.2021.109270,openaire
https://doi.org/10.5281/zenodo.5767245,openaire
https://doi.org/10.1101/517102,openaire
https://doi.org/10.5281/zenodo.5767244,openaire
https://doi.org/10.1186/s13010-018-0063-2,openaire
https://doi.org/10.1101/568030,openaire
https://doi.org/10.1523/jneurosci.1809-19.2019,openaire
https://doi.org/10.1073/pnas.2020574118,openaire
https://doi.org/10.1101/2020.09.28.316646,openaire
https://doi.org/10.1038/s41467-017-01818-4,openaire
https://doi.org/10.1126/sciadv.abe1833,openaire
https://doi.org/10.1371/journal.pcbi.1006423,openaire
https://doi.org/10.1016/j.neubiorev.2018.08.003,openaire
https://doi.org/10.1038/s41467-018-08186-7,openaire
https://doi.org/10.1101/294884,openaire
https://doi.org/10.3390/mps2010011,openaire
https://doi.org/10.3389/fnbot.2019.00070,openaire
https://doi.org/10.1101/430405,openaire
https://doi.org/10.1093/cercor/bhz320,openaire
https://doi.org/10.1109/pdp2018.2018.00110,openaire
https://doi.org/10.1101/2019.12.19.882944,openaire
https://doi.org/10.1523/jneurosci.3013-19.2020,openaire
https://doi.org/10.1101/2020.05.28.121095,openaire
https://doi.org/10.1101/445882,openaire
https://doi.org/10.1016/j.brs.2019.05.013,openaire
https://doi.org/10.1101/2020.01.15.907642,openaire
https://doi.org/10.1007/s00415-018-8849-0,openaire
https://doi.org/10.3389/fninf.2020.00037,openaire
https://doi.org/10.1152/jn.00399.2019,openaire
https://doi.org/10.1101/870345,openaire
https://doi.org/10.1113/jp279452,openaire
https://doi.org/10.1101/602953,openaire
https://doi.org/10.1103/physreve.101.042124,openaire
https://doi.org/10.3389/fnins.2017.00734,openaire
https://doi.org/10.1016/j.neuron.2020.01.002,openaire
https://doi.org/10.1016/j.neuron.2020.02.022,openaire
https://doi.org/10.1007/s00213-019-05189-0,openaire
https://doi.org/10.3389/fncom.2018.00050,openaire
https://doi.org/10.1101/141697,openaire
https://doi.org/10.2139/ssrn.3233815,openaire
https://doi.org/10.1101/2020.07.02.184333,openaire
